Wall time,Step,Value
1648541685.3643682,77100,0.9767723679542542
1648541686.9554913,77600,0.48537197709083557
1648541688.559997,78100,0.986239492893219
1648541690.149653,78600,0.9546077251434326
1648541691.7487926,79100,0.9767758250236511
1648541693.3591995,79600,0.7279106378555298
1648541694.9535415,80100,0.9439692497253418
1648541696.5545473,80600,0.9046391248703003
1648541698.1503463,81100,0.8383292555809021
1648541699.7400663,81600,0.9557989239692688
1648541701.349204,82100,0.6796859502792358
1648541702.9577432,82600,0.8099570274353027
1648541704.5450015,83100,0.942755937576294
1648541706.144762,83600,0.8388313055038452
1648541707.7544942,84100,0.9379263520240784
1648541709.3432834,84600,0.9229183793067932
1648541710.9585032,85100,0.995734453201294
1648541712.5656826,85600,0.9376174211502075
1648541714.1702242,86100,0.8654441833496094
1648541715.9212296,86600,0.9007541537284851
1648541717.5679822,87100,0.9518862366676331
1648541719.2139869,87600,0.9551879167556763
1648541721.045494,88100,0.8741502165794373
1648541722.6521425,88600,0.9184418320655823
1648541724.2395635,89100,0.8492185473442078
1648541725.8394747,89600,0.9786505103111267
1648541727.4384117,90100,0.8545113205909729
1648541729.0407066,90600,0.9477953910827637
1648541730.6485105,91100,0.8303880095481873
1648541732.228699,91600,0.9088616967201233
1648541733.798946,92100,0.8816444873809814
1648541735.3775742,92600,0.9228340983390808
1648541736.9415183,93100,0.9639668464660645
1648541738.5274007,93600,0.9658511281013489
1648541740.1025577,94100,0.9572156667709351
1648541741.7053494,94600,0.8828779458999634
1648541743.2998166,95100,0.774807870388031
1648541744.8614085,95600,0.9328081011772156
1648541746.4353285,96100,0.9855194091796875
1648541748.0170457,96600,0.8619785904884338
1648541749.5852554,97100,0.8657339215278625
1648541751.1758392,97600,0.9249467253684998
1648541752.7530017,98100,0.7034313082695007
1648541754.3334801,98600,0.975883424282074
1648541755.9016235,99100,0.7285382747650146
1648541757.4851904,99600,0.9370040893554688
1648541759.155703,100100,0.9705146551132202
1648541760.7419567,100600,0.9507468342781067
1648541762.333178,101100,0.9413648843765259
1648541763.8999949,101600,0.9864387512207031
1648541765.4652078,102100,0.8888084292411804
1648541767.0324256,102600,0.9320245981216431
1648541768.603793,103100,0.9707489013671875
1648541770.1778204,103600,0.9760881066322327
1648541771.7621453,104100,0.9453806281089783
1648541773.3310812,104600,0.9385061860084534
1648541774.918539,105100,0.9585001468658447
1648541776.5140402,105600,0.9860763549804688
1648541778.1039138,106100,0.7822385430335999
1648541779.678244,106600,0.9105405211448669
1648541781.2540405,107100,0.9378309845924377
1648541782.8315463,107600,0.9746008515357971
1648541784.3880427,108100,0.9775180220603943
1648541785.9585018,108600,0.9607753753662109
1648541787.5391135,109100,0.9360899329185486
1648541789.1165934,109600,0.9547653198242188
1648541790.7047987,110100,0.9416473507881165
1648541792.2885756,110600,0.724277675151825
1648541793.8754184,111100,0.9587600231170654
1648541795.4360886,111600,0.9626390337944031
1648541796.9997504,112100,0.5757091045379639
1648541798.5970764,112600,0.7249598503112793
1648541800.165215,113100,0.8878276944160461
1648541801.7324672,113600,0.981026291847229
1648541803.3131301,114100,0.8709033131599426
1648541804.8778434,114600,0.9644783735275269
1648541806.4477081,115100,0.9798916578292847
1648541808.02064,115600,0.7109638452529907
1648541809.5987906,116100,0.9546056985855103
1648541811.187851,116600,0.7328370809555054
1648541812.7654314,117100,0.5758826732635498
1648541814.338758,117600,0.9791671633720398
1648541815.9128275,118100,0.9444481134414673
1648541817.4841082,118600,0.7225363254547119
1648541819.0566244,119100,0.8489317297935486
1648541820.6482077,119600,0.9513784646987915
1648541822.2175386,120100,0.8758934140205383
1648541823.801219,120600,0.9195780754089355
1648541825.3730495,121100,0.9792559146881104
1648541826.9703832,121600,0.6982599496841431
1648541828.5436368,122100,0.9971076250076294
1648541830.108973,122600,0.8627990484237671
1648541831.6809,123100,0.9860392808914185
1648541833.2820964,123600,1.0002342462539673
1648541834.900001,124100,0.9814335107803345
1648541836.493632,124600,0.6752105951309204
1648541838.1092954,125100,0.875193178653717
1648541839.704336,125600,0.9575427174568176
1648541841.3193007,126100,1.0007426738739014
1648541842.9835,126600,0.9975367784500122
1648541844.5764928,127100,0.875785231590271
1648541846.1714287,127600,0.9422147274017334
1648541847.7638059,128100,0.9540603160858154
1648541849.4253385,128600,0.9973934888839722
1648541851.0674062,129100,0.9770188927650452
1648541852.7703743,129600,0.6924574375152588
1648541854.3722253,130100,0.8985555768013
1648541855.98039,130600,0.9152815341949463
1648541857.5690124,131100,0.9920457601547241
1648541859.1668823,131600,0.980785071849823
1648541860.7651508,132100,0.8780148029327393
1648541862.7008195,132600,0.9271239638328552
1648541864.3443074,133100,0.9512775540351868
1648541865.959036,133600,0.9701835513114929
1648541867.590475,134100,0.9838038682937622
1648541869.2107532,134600,0.9741780161857605
1648541870.8629668,135100,0.9429184794425964
1648541872.6244419,135600,0.9935819506645203
1648541874.57829,136100,0.7458415031433105
1648541876.7432535,136600,0.7194522023200989
1648541878.9870703,137100,0.9763352274894714
1648541881.2882423,137600,0.9741323590278625
1648541885.8992112,138100,0.9798898100852966
1648541890.6004975,138600,0.8693082928657532
1648541892.6206334,139100,0.6619823575019836
1648541894.8395238,139600,0.9615514874458313
1648541896.862194,140100,0.8722759485244751
1648541898.7935917,140600,0.9497196674346924
1648541900.828253,141100,0.9791014194488525
1648541902.980582,141600,0.9952151775360107
1648541905.2361698,142100,0.9743207693099976
1648541907.3799913,142600,0.5441344976425171
1648541909.2984157,143100,0.6420362591743469
1648541911.274204,143600,0.9798136949539185
1648541913.1208382,144100,0.8489957451820374
1648541915.244737,144600,0.800625741481781
1648541917.1561956,145100,0.9463657140731812
1648541918.961899,145600,0.9695124626159668
1648541920.810971,146100,0.9586911797523499
1648541922.6251395,146600,0.568183958530426
1648541924.4423466,147100,0.9235238432884216
1648541926.21516,147600,0.7649696469306946
1648541928.1106484,148100,0.9934589266777039
1648541930.0171127,148600,0.9957432746887207
1648541931.8886952,149100,0.9628655314445496
1648541933.8021498,149600,0.9040671586990356
1648541935.6667166,150100,0.9932925701141357
1648541937.5093455,150600,0.9555457830429077
1648541939.286145,151100,0.9626889228820801
1648541941.0963671,151600,0.992530882358551
1648541942.9683788,152100,0.9433047771453857
1648541944.766591,152600,1.0000818967819214
1648541946.6171792,153100,0.9615992903709412
1648541948.4992256,153600,0.9623479247093201
1648541950.316099,154100,0.9733537435531616
1648541952.1599283,154600,0.9728015661239624
1648541954.0485303,155100,0.7789933681488037
1648541956.0128305,155600,0.9916654229164124
1648541957.9342434,156100,0.9762130975723267
1648541960.0566454,156600,0.8996032476425171
1648541962.158641,157100,0.9683630466461182
1648541963.9605331,157600,0.8379513025283813
1648541965.7431016,158100,0.8066615462303162
1648541967.733315,158600,0.9974572658538818
1648541969.5815692,159100,0.9321334958076477
1648541971.4296489,159600,0.955241858959198
1648541973.1989563,160100,0.7490864396095276
1648541975.1673303,160600,0.9756044149398804
1648541977.2433422,161100,0.9977216124534607
1648541979.0574367,161600,0.9472051858901978
1648541980.886567,162100,0.5038076043128967
1648541982.6802998,162600,0.941720724105835
1648541984.477048,163100,0.9859051704406738
1648541986.2774022,163600,0.9018898606300354
1648541988.25866,164100,0.9250125288963318
1648541990.1165886,164600,0.9594886898994446
1648541991.9523034,165100,0.9900678992271423
1648541994.1100836,165600,0.9466297030448914
1648541996.6658955,166100,0.9929702877998352
1648541998.74088,166600,0.9584315419197083
1648542000.5610301,167100,0.9754897952079773
1648542002.4211464,167600,0.9163392782211304
1648542004.5212343,168100,0.9428796172142029
1648542006.8526993,168600,0.9931191205978394
1648542008.8559155,169100,0.9712972044944763
1648542010.630717,169600,0.9384485483169556
1648542012.3935611,170100,0.9807679057121277
1648542014.2750874,170600,0.7802162766456604
1648542016.0379264,171100,0.9799606204032898
1648542017.8476372,171600,0.969255268573761
1648542019.7191832,172100,0.9419866800308228
1648542021.8540115,172600,0.9152759313583374
1648542024.0531788,173100,0.937379002571106
1648542026.2398694,173600,0.979703426361084
1648542028.4201336,174100,0.9949532151222229
1648542030.2318442,174600,0.8957499861717224
1648542032.0934207,175100,0.8685793280601501
1648542034.3280294,175600,0.7553077936172485
1648542036.2110581,176100,0.9432610869407654
1648542038.2926216,176600,0.7163203954696655
1648542040.382143,177100,0.8976299166679382
1648542042.466592,177600,0.9733501672744751
1648542044.7894557,178100,0.7102454900741577
1648542046.7323186,178600,0.9677170515060425
1648542048.871722,179100,0.9558569192886353
1648542051.5397472,179600,0.9627463817596436
1648542053.4337244,180100,0.9564527869224548
1648542055.409009,180600,0.9814637899398804
1648542057.6745381,181100,0.7980625629425049
1648542059.9106164,181600,0.9708933234214783
1648542061.9497347,182100,0.9546161890029907
1648542064.0257635,182600,0.8527368903160095
1648542065.9451845,183100,0.6918064951896667
1648542067.6820972,183600,0.958808422088623
1648542069.4878254,184100,0.9838611483573914
1648542071.2885594,184600,0.9330983757972717
1648542073.1715927,185100,0.9471884965896606
1648542075.0865126,185600,0.9798537492752075
1648542076.9774787,186100,0.9303979277610779
1648542078.7637386,186600,0.9668115973472595
1648542080.5968833,187100,0.9663097858428955
1648542082.3397782,187600,0.8275949358940125
1648542084.0986283,188100,0.9657976031303406
1648542085.9362774,188600,0.9765819311141968
1648542088.068134,189100,0.9169625639915466
1648542089.8519154,189600,0.869415283203125
1648542091.7329662,190100,0.8550264835357666
1648542093.4648845,190600,0.8616902232170105
1648542095.2546494,191100,0.8544142246246338
1648542097.0504062,191600,0.5815408825874329
1648542098.7793357,192100,0.9900439381599426
1648542100.5810654,192600,0.9614464044570923
1648542102.4361436,193100,0.8527480959892273
1648542104.212946,193600,0.9601717591285706
1648542106.0236564,194100,0.9559080004692078
1648542107.854311,194600,0.9694256782531738
1648542110.013091,195100,0.9023919701576233
1648542112.106566,195600,0.7328811883926392
1648542113.9601593,196100,0.9645634293556213
1648542115.8975503,196600,0.7176467776298523
1648542117.7481859,197100,0.4945880174636841
1648542120.2510715,197600,0.8545529246330261
1648542122.671222,198100,0.9053862690925598
1648542124.453541,198600,0.9829443097114563
1648542126.225861,199100,0.9109654426574707
1648542128.0211241,199600,0.9225419759750366
1648542129.8108702,200100,0.9031659960746765
1648542131.6001055,200600,0.9597102999687195
1648542133.3753784,201100,0.9965223670005798
1648542135.1541805,201600,0.9654696583747864
1648542136.9389615,202100,0.9614483714103699
1648542138.7090766,202600,0.8072471618652344
1648542140.4654086,203100,0.9448952674865723
1648542142.17994,203600,0.9551334381103516
1648542143.8946621,204100,0.9913865923881531
1648542145.618515,204600,0.9228982329368591
1648542147.3238075,205100,0.9640825390815735
1648542149.0669816,205600,0.7411577105522156
1648542150.7701395,206100,0.7328363656997681
1648542152.4741325,206600,0.9872847199440002
1648542154.1370404,207100,0.8207301497459412
1648542155.8125534,207600,0.7215501666069031
1648542157.4838216,208100,0.9781521558761597
1648542159.188999,208600,0.9579852819442749
1648542160.876247,209100,0.9653920531272888
1648542162.5508664,209600,0.9178087115287781
1648542164.214997,210100,0.8983567953109741
1648542165.8847232,210600,0.9352176785469055
1648542167.5611234,211100,0.6548484563827515
1648542169.2522974,211600,0.5241029262542725
1648542170.8749933,212100,0.9032096862792969
1648542172.4869373,212600,0.88536536693573
1648542174.0913117,213100,0.5480100512504578
1648542175.7096684,213600,0.6344698071479797
1648542177.3351421,214100,0.8179022073745728
1648542178.95322,214600,0.646446704864502
1648542180.5889068,215100,0.8760488629341125
1648542182.2440596,215600,0.5722656846046448
1648542183.8468914,216100,0.9741384983062744
1648542185.447196,216600,0.9734260439872742
1648542187.0434701,217100,0.9531784057617188
1648542188.6587732,217600,0.9699753522872925
1648542190.2578282,218100,0.9471452236175537
1648542191.8555849,218600,0.958320140838623
1648542193.4687226,219100,0.750490128993988
1648542195.0669885,219600,0.8938694000244141
1648542196.696697,220100,0.9157383441925049
1648542198.2964933,220600,0.9013548493385315
1648542199.8978374,221100,0.9502571225166321
1648542201.5012143,221600,0.9171409606933594
1648542203.1164608,222100,0.9166584610939026
1648542204.723745,222600,0.9994967579841614
1648542206.327736,223100,0.9305547475814819
1648542207.9335659,223600,0.9522377252578735
1648542209.532672,224100,0.9457438588142395
1648542211.174286,224600,0.7947024703025818
1648542212.8111045,225100,0.7375670075416565
1648542214.417806,225600,0.9753598570823669
1648542216.0208952,226100,0.9651496410369873
1648542217.6448488,226600,0.5438786149024963
1648542219.2496383,227100,0.7246938943862915
1648542220.8674574,227600,0.7759189009666443
1648542222.4873793,228100,0.8667512536048889
1648542224.0906322,228600,0.8666029572486877
1648542225.7057807,229100,0.9601956009864807
1648542227.3181837,229600,0.948733389377594
1648542228.9279573,230100,0.9730677604675293
1648542230.5361848,230600,0.9495163559913635
1648542232.1643033,231100,0.9280647039413452
1648542233.7801964,231600,0.7756767868995667
1648542235.3993032,232100,0.8001867532730103
1648542237.020565,232600,0.9215237498283386
1648542238.6359062,233100,0.46440747380256653
1648542240.2565818,233600,0.8882132172584534
1648542241.8776612,234100,0.4824942648410797
1648542243.490245,234600,0.8943569660186768
1648542245.1061282,235100,0.7680232524871826
1648542246.714438,235600,0.8529091477394104
1648542248.3243387,236100,0.728374183177948
1648542249.9272141,236600,0.9225115776062012
1648542251.5329778,237100,0.9735020399093628
1648542253.1417618,237600,0.8745503425598145
1648542254.7254055,238100,0.9956333637237549
1648542256.3235426,238600,0.9594854712486267
1648542257.9300675,239100,0.8814710974693298
1648542259.5387254,239600,0.7370373606681824
1648542261.142598,240100,0.8884328603744507
1648542262.7574196,240600,0.8981947302818298
1648542264.3677347,241100,0.9280262589454651
1648542265.9804792,241600,0.9630001187324524
1648542267.6046336,242100,0.4438253343105316
1648542269.2158053,242600,0.9539023041725159
1648542270.8178544,243100,0.9939923882484436
1648542272.4437106,243600,0.9806913137435913
1648542274.0509536,244100,0.8797794580459595
1648542275.6655989,244600,0.647319495677948
1648542277.2726703,245100,1.0003265142440796
1648542278.8719862,245600,0.96942138671875
1648542280.4794195,246100,0.9924256205558777
1648542282.0864608,246600,0.9419679045677185
1648542283.6777267,247100,0.9994289875030518
1648542285.2923803,247600,0.926564633846283
1648542286.9100654,248100,0.952851414680481
1648542288.5186055,248600,0.9377065896987915
1648542290.1273386,249100,0.9711877703666687
1648542291.723651,249600,0.9559579491615295
1648542293.3444273,250100,0.9974933862686157
1648542294.9602656,250600,0.7334554195404053
1648542296.5633504,251100,0.9845727682113647
1648542298.183219,251600,0.7910566926002502
1648542299.78927,252100,0.90065598487854
1648542301.4083986,252600,0.7266892790794373
1648542303.0353925,253100,0.7223350405693054
1648542304.662755,253600,0.9625911116600037
1648542306.2677677,254100,0.9535558819770813
1648542307.869762,254600,0.8614188432693481
1648542309.4657242,255100,0.960899293422699
1648542311.0604808,255600,0.7134208679199219
1648542312.66769,256100,0.9065287113189697
1648542314.2772493,256600,0.7092505693435669
1648542315.8956738,257100,0.9558764696121216
1648542317.5131845,257600,0.9401560425758362
1648542319.1226535,258100,0.9252365827560425
1648542320.726204,258600,0.9766625761985779
1648542322.3408558,259100,0.8615041375160217
1648542323.9348376,259600,0.9938572645187378
1648542325.555439,260100,0.8335772752761841
1648542327.1596575,260600,0.935107946395874
1648542328.776368,261100,0.9854376912117004
1648542330.3782244,261600,0.9775962233543396
1648542331.982431,262100,0.9698448777198792
1648542333.6017077,262600,0.6254557371139526
1648542335.2155058,263100,0.9329841136932373
1648542336.8246408,263600,0.8857315182685852
1648542338.4341996,264100,0.9602787494659424
1648542340.069767,264600,0.916642427444458
1648542341.7279344,265100,0.9218297600746155
1648542343.3785331,265600,0.9623260498046875
1648542345.025244,266100,0.5816158056259155
1648542346.6299336,266600,0.8594580292701721
1648542348.2332687,267100,0.9663262367248535
1648542349.8481526,267600,0.931423544883728
1648542351.4594326,268100,0.9777273535728455
1648542353.0709825,268600,0.9916945099830627
1648542354.6689432,269100,0.9764469861984253
1648542356.2657893,269600,0.9766109585762024
1648542357.880238,270100,0.9599540829658508
1648542359.4921575,270600,0.9454309344291687
1648542361.1158557,271100,0.9738376140594482
1648542362.7596333,271600,0.9942175149917603
1648542364.389491,272100,0.9782205820083618
1648542366.02424,272600,0.97407066822052
1648542367.6399305,273100,0.9711056351661682
1648542369.645297,273600,0.9662024974822998
1648542371.368619,274100,0.9564250707626343
1648542373.031094,274600,0.9217333793640137
1648542374.6347039,275100,0.9448606967926025
1648542376.2380722,275600,0.960997462272644
1648542377.9271722,276100,0.9808996319770813
1648542379.568936,276600,0.9551194906234741
1648542381.2557843,277100,0.9877870082855225
1648542382.880193,277600,0.6078722476959229
1648542384.499495,278100,0.8171902298927307
1648542386.1358597,278600,0.963283896446228
1648542387.738231,279100,0.9426565766334534
1648542389.3905299,279600,0.8697819709777832
1648542391.0087514,280100,0.9994054436683655
1648542392.6405823,280600,0.9955232739448547
1648542394.2758772,281100,0.8885551691055298
1648542395.8732808,281600,0.9534838199615479
1648542397.5022414,282100,0.8769024610519409
1648542399.1203027,282600,0.973552405834198
1648542400.7369912,283100,0.9698867797851562
1648542402.3727353,283600,0.9077363610267639
1648542403.9813619,284100,0.878284215927124
1648542405.58892,284600,0.9335010647773743
1648542407.2053044,285100,0.9693273901939392
1648542408.8178017,285600,0.9574183821678162
1648542410.420687,286100,0.9184429049491882
1648542412.0269003,286600,0.980943500995636
1648542413.6709206,287100,0.8752844929695129
1648542415.2859561,287600,0.9541565775871277
1648542416.8867488,288100,0.9047805666923523
1648542418.5207736,288600,0.8539313673973083
1648542420.1813152,289100,0.9436557292938232
1648542421.8032217,289600,0.9594037532806396
1648542423.4860692,290100,0.868706226348877
1648542425.2521155,290600,0.9347428679466248
1648542427.1605139,291100,0.753787636756897
1648542429.0030482,291600,0.8709003925323486
1648542430.9910846,292100,0.9318665862083435
1648542433.1559365,292600,0.9651908278465271
1648542435.2609031,293100,0.9464910626411438
1648542437.0263543,293600,0.902300238609314
1648542438.6574225,294100,0.8864200115203857
1648542440.2656114,294600,0.9522085785865784
1648542441.8973312,295100,0.813876211643219
1648542443.5063396,295600,0.934065580368042
1648542445.1200411,296100,0.9916723370552063
1648542446.7389784,296600,0.9810032844543457
1648542448.438018,297100,1.0003074407577515
1648542450.4249728,297600,0.6787943840026855
1648542452.1413758,298100,0.9596919417381287
1648542453.7526615,298600,0.876080334186554
1648542455.3631349,299100,0.8308723568916321
1648542457.0437434,299600,0.9318159222602844
