Wall time,Step,Value
1650289186.7458763,370100,29.175216674804688
1650289191.8322766,370600,25.785980224609375
1650289196.9227233,371100,30.51915740966797
1650289202.0161154,371600,31.51921272277832
1650289207.092571,372100,23.631650924682617
1650289212.1889153,372600,30.146873474121094
1650289217.2872832,373100,25.433815002441406
1650289222.3746808,373600,34.85337829589844
1650289232.5484776,374600,26.889860153198242
1650289237.6358745,375100,29.885738372802734
1650289242.7073143,375600,31.995513916015625
1650289247.780749,376100,35.15058135986328
1650289252.8841038,376600,31.864368438720703
1650289257.990451,377100,31.646835327148438
1650289263.2633507,377600,33.550193786621094
1650289268.3836608,378100,34.55130386352539
1650289283.6498415,379600,24.780723571777344
1650289288.7352607,380100,32.89988708496094
1650289298.9140446,381100,30.256057739257812
1650289303.9854841,381600,30.537151336669922
1650289309.063905,382100,25.346576690673828
1650289314.1493084,382600,30.69816017150879
1650289319.2277284,383100,30.314767837524414
1650289324.2931848,383600,26.737445831298828
1650289334.4809437,384600,32.87841796875
1650289339.5344324,385100,33.173423767089844
1650289344.5909126,385600,34.66994094848633
1650289349.673323,386100,28.94485092163086
1650289354.747755,386600,36.51868438720703
1650289359.838144,387100,30.706438064575195
1650289364.9145703,387600,31.39532470703125
1650289369.9979782,388100,32.998085021972656
1650289380.1388638,389100,33.408058166503906
1650289385.2033505,389600,31.24050521850586
1650289390.282773,390100,29.328922271728516
1650289395.3372571,390600,38.5985107421875
1650289400.4146807,391100,27.103885650634766
1650289405.4831288,391600,32.0133171081543
1650289410.5475874,392100,32.95762252807617
1650289415.6180296,392600,29.27486228942871
1650289420.6834853,393100,30.87840461730957
1650289425.7519503,393600,28.45146942138672
1650289430.8353586,394100,38.01307678222656
1650289435.9177687,394600,31.643798828125
1650289441.0191295,395100,28.879919052124023
1650289446.1095178,395600,32.031639099121094
1650289451.1820226,396100,30.055749893188477
1650289456.2525072,396600,24.899084091186523
1650289461.4276695,397100,29.70526123046875
1650289466.5360222,397600,29.827346801757812
1650289471.6034718,398100,31.83993148803711
1650289476.6908984,398600,33.512306213378906
1650289481.7892659,399100,29.016727447509766
1650289486.8657546,399600,35.01163864135742
1650289491.953152,400100,35.28943634033203
1650289502.1458986,401100,26.264888763427734
1650289507.2203293,401600,32.916603088378906
1650289512.312714,402100,31.447528839111328
1650289517.4130766,402600,21.819778442382812
1650289522.4875147,403100,30.94556427001953
1650289527.550976,403600,32.26237869262695
1650289532.6234393,404100,35.436405181884766
1650289537.6988416,404600,33.853546142578125
1650289547.8397276,405600,32.738975524902344
1650289552.9121647,406100,27.533897399902344
1650289558.0564096,406600,27.213468551635742
1650289563.199658,407100,24.478479385375977
1650289568.267109,407600,34.798797607421875
1650289573.354514,408100,24.39330291748047
1650289583.5043738,409100,31.675434112548828
1650289588.5768108,409600,36.3576774597168
1650289593.6562297,410100,35.98263168334961
1650289598.7516057,410600,27.058088302612305
1650289608.9224112,411600,20.507783889770508
1650289614.0666564,412100,31.49807357788086
1650289619.1550853,412600,39.746700286865234
1650289624.2454941,413100,31.37323760986328
1650289634.4113128,414100,35.1507568359375
1650289639.4867415,414600,29.925745010375977
1650289644.557185,415100,28.990188598632812
1650289649.6276274,415600,39.213741302490234
1650289654.7349927,416100,29.954978942871094
1650289659.8134139,416600,32.11852264404297
1650289664.8808792,417100,30.949453353881836
1650289669.973263,417600,31.89340591430664
1650289675.0636663,418100,31.447509765625
1650289680.166024,418600,29.521652221679688
1650289685.2574432,419100,35.8131217956543
1650289690.3298478,419600,35.66939163208008
1650289695.4132555,420100,36.7318115234375
1650289705.5860548,421100,29.510324478149414
1650289710.6645303,421600,30.864450454711914
1650289720.8014255,422600,31.2552490234375
1650289725.875897,423100,32.0186767578125
1650289730.9583075,423600,32.676795959472656
1650289736.0616832,424100,23.236995697021484
1650289746.2584193,425100,26.811500549316406
1650289751.3567867,425600,30.636388778686523
1650289756.4282284,426100,23.545536041259766
1650289761.529587,426600,31.933631896972656
1650289771.7163491,427600,35.65222930908203
1650289781.9200664,428600,32.7531623840332
1650289792.4300387,429600,24.081859588623047
1650289797.521426,430100,35.78438949584961
1650289802.6028392,430600,30.752819061279297
1650289807.6872997,431100,28.63096046447754
1650289812.8135934,431600,33.83038330078125
1650289833.1472368,433600,32.76310348510742
1650289838.2136905,434100,31.564823150634766
1650289843.2731893,434600,31.26913833618164
1650289848.3196957,435100,36.24439239501953
1650289853.3921325,435600,32.03529357910156
1650289863.5849135,436600,35.452362060546875
1650289868.6932206,437100,26.224464416503906
1650289873.7776525,437600,32.18479919433594
1650289878.8541176,438100,31.147796630859375
1650289883.9604642,438600,30.937511444091797
1650289889.058832,439100,31.09200668334961
1650289894.1422396,439600,31.407278060913086
1650289899.2306342,440100,32.221580505371094
1650289904.299083,440600,29.359643936157227
1650289909.402437,441100,31.023120880126953
1650289919.5443947,442100,33.86845779418945
1650289924.6347852,442600,29.817237854003906
1650289929.7012374,443100,29.236373901367188
1650289934.779681,443600,31.53937530517578
1650289939.8611848,444100,32.9471321105957
1650289944.9475853,444600,34.14906311035156
1650289950.023015,445100,31.771377563476562
1650289955.128363,445600,31.18743896484375
1650289960.2088192,446100,33.621036529541016
1650289965.304194,446600,37.41265106201172
1650289970.388633,447100,33.31919479370117
1650289975.459042,447600,27.43760108947754
1650289980.5514264,448100,28.83379364013672
1650289985.635831,448600,23.101226806640625
